timestamp;modelo;turno;resultado_final;defect_esq;defect_dir;cs_code;cs_detail;p_esq;p_dir;th_presente;camera_index;directshow;source;total;ok;ng;yield_pct;test_time_sec;start_time;end_time
2026-03-01 09:02:21;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.985;0.9776;0.6000000000000001;1;True;button;100;70;30;70.0;1.912;2026-03-01 09:02:20;2026-03-01 09:02:21
2026-03-01 11:16:01;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9885;0.9735;0.6000000000000001;1;True;button;101;71;30;70.3;2.250;2026-03-01 11:15:59;2026-03-01 11:16:01
2026-03-01 11:16:25;UNICORN_WHITE_15W;1;NG_MISSING;NG_MISSING;OK;NG_MISSING;ESQ=NG_MISSING | DIR=OK | th_pres=0.60;0.0572;0.9816;0.6000000000000001;1;True;button;102;71;31;69.61;1.732;2026-03-01 11:16:23;2026-03-01 11:16:25
2026-03-01 11:17:37;UNICORN_WHITE_15W;1;NG_MISALIGNED;NG_MISALIGNED;OK;NG_MISALIGNED;ESQ=NG_MISALIGNED | DIR=OK | th_pres=0.60;0.9975;0.9743;0.6000000000000001;1;True;button;103;71;32;68.93;1.861;2026-03-01 11:17:35;2026-03-01 11:17:37
2026-03-01 13:29:28;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9942;0.929;0.6000000000000001;1;True;button;107;72;35;67.29;1.813;2026-03-01 13:29:27;2026-03-01 13:29:28
2026-03-01 13:31:18;UNICORN_WHITE_15W;1;NG_MISSING;NG_MISSING;NG_MISALIGNED;NG_MISSING;ESQ=NG_MISSING | DIR=NG_MISALIGNED | th_pres=0.60;0.0743;0.9357;0.6000000000000001;1;True;button;108;72;36;66.67;1.856;2026-03-01 13:31:16;2026-03-01 13:31:18
2026-03-01 13:31:40;UNICORN_WHITE_15W;1;NG_MISALIGNED;NG_MISALIGNED;NG_MISALIGNED;NG_MISALIGNED;ESQ=NG_MISALIGNED | DIR=NG_MISALIGNED | th_pres=0.60;0.975;0.6749;0.6000000000000001;1;True;button;109;72;37;66.06;1.866;2026-03-01 13:31:38;2026-03-01 13:31:40
2026-03-01 13:31:57;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9946;0.9771;0.6000000000000001;1;True;button;110;73;37;66.36;2.341;2026-03-01 13:31:55;2026-03-01 13:31:57
2026-03-01 13:32:09;UNICORN_WHITE_15W;1;NG_MISSING;NG_MISSING;OK;NG_MISSING;ESQ=NG_MISSING | DIR=OK | th_pres=0.60;0.0442;0.9863;0.6000000000000001;1;True;button;111;73;38;65.77;2.022;2026-03-01 13:32:07;2026-03-01 13:32:09
2026-03-01 13:34:54;UNICORN_WHITE_15W;1;NG_MISALIGNED;NG_MISALIGNED;OK;NG_MISALIGNED;ESQ=NG_MISALIGNED | DIR=OK | th_pres=0.60;0.998;0.9601;0.6000000000000001;1;True;button;112;73;39;65.18;1.910;2026-03-01 13:34:52;2026-03-01 13:34:54
2026-03-01 13:37:29;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9938;0.9743;0.6000000000000001;1;True;button;113;74;39;65.49;2.248;2026-03-01 13:37:27;2026-03-01 13:37:29
