timestamp;modelo;turno;resultado_final;defect_esq;defect_dir;cs_code;cs_detail;p_esq;p_dir;th_presente;camera_index;directshow;source;total;ok;ng;yield_pct;test_time_sec;start_time;end_time
2026-03-06 15:37:51;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9962;0.9537;0.6000000000000001;1;True;sensor;24;7;17;29.17;1.709;2026-03-06 15:37:49;2026-03-06 15:37:51
2026-03-06 15:38:00;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.996;0.9698;0.6000000000000001;1;True;sensor;25;8;17;32.0;1.879;2026-03-06 15:37:58;2026-03-06 15:38:00
2026-03-06 15:38:03;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9942;0.9745;0.6000000000000001;1;True;sensor;26;9;17;34.62;1.795;2026-03-06 15:38:01;2026-03-06 15:38:03
2026-03-06 15:38:08;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9927;0.9531;0.6000000000000001;1;True;sensor;27;10;17;37.04;1.603;2026-03-06 15:38:07;2026-03-06 15:38:08
2026-03-06 15:38:12;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9929;0.9673;0.6000000000000001;1;True;sensor;28;11;17;39.29;1.733;2026-03-06 15:38:10;2026-03-06 15:38:12
2026-03-06 15:38:18;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9946;0.9667;0.6000000000000001;1;True;sensor;29;12;17;41.38;1.660;2026-03-06 15:38:16;2026-03-06 15:38:18
2026-03-06 15:38:20;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9915;0.9558;0.6000000000000001;1;True;sensor;30;13;17;43.33;1.615;2026-03-06 15:38:19;2026-03-06 15:38:20
2026-03-06 15:38:33;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9929;0.971;0.6000000000000001;1;True;sensor;31;14;17;45.16;1.654;2026-03-06 15:38:31;2026-03-06 15:38:33
2026-03-06 15:38:36;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9929;0.9611;0.6000000000000001;1;True;sensor;32;15;17;46.88;1.750;2026-03-06 15:38:34;2026-03-06 15:38:36
2026-03-06 15:51:54;UNICORN_WHITE_15W;1;NG_MISALIGNED;OK;NG_MISALIGNED;NG_MISALIGNED;ESQ=OK | DIR=NG_MISALIGNED | th_pres=0.60;0.9908;0.9492;0.6000000000000001;1;True;button;1;0;1;0.0;2.731;2026-03-06 15:51:52;2026-03-06 15:51:54
2026-03-06 15:52:17;UNICORN_WHITE_15W;1;NG_MISALIGNED;OK;NG_MISALIGNED;NG_MISALIGNED;ESQ=OK | DIR=NG_MISALIGNED | th_pres=0.60;0.9943;0.9844;0.6000000000000001;1;True;button;2;0;2;0.0;1.997;2026-03-06 15:52:15;2026-03-06 15:52:17
2026-03-06 15:52:26;UNICORN_WHITE_15W;1;NG_MISALIGNED;OK;NG_MISALIGNED;NG_MISALIGNED;ESQ=OK | DIR=NG_MISALIGNED | th_pres=0.60;0.9859;0.9683;0.6000000000000001;1;True;button;3;0;3;0.0;2.124;2026-03-06 15:52:24;2026-03-06 15:52:26
2026-03-06 15:52:34;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9565;0.9807;0.6000000000000001;1;True;button;4;1;3;25.0;2.566;2026-03-06 15:52:32;2026-03-06 15:52:34
2026-03-06 15:52:47;UNICORN_WHITE_15W;1;NG_MISALIGNED;OK;NG_MISALIGNED;NG_MISALIGNED;ESQ=OK | DIR=NG_MISALIGNED | th_pres=0.60;0.9867;0.9376;0.6000000000000001;1;True;button;5;1;4;20.0;2.479;2026-03-06 15:52:45;2026-03-06 15:52:47
2026-03-06 15:55:44;UNICORN_WHITE_15W;1;NG_MISALIGNED;OK;NG_MISALIGNED;NG_MISALIGNED;ESQ=OK | DIR=NG_MISALIGNED | th_pres=0.60;0.997;0.9152;0.6000000000000001;1;True;button;1;0;1;0.0;3.560;2026-03-06 15:55:40;2026-03-06 15:55:44
2026-03-06 15:56:01;UNICORN_WHITE_15W;1;NG_MISALIGNED;OK;NG_MISALIGNED;NG_MISALIGNED;ESQ=OK | DIR=NG_MISALIGNED | th_pres=0.60;0.9955;0.9679;0.6000000000000001;1;True;sensor;2;0;2;0.0;1.939;2026-03-06 15:56:00;2026-03-06 15:56:01
2026-03-06 15:56:48;UNICORN_WHITE_15W;1;NG_MISALIGNED;OK;NG_MISALIGNED;NG_MISALIGNED;ESQ=OK | DIR=NG_MISALIGNED | th_pres=0.60;0.9962;0.9734;0.6000000000000001;1;True;sensor;3;0;3;0.0;1.816;2026-03-06 15:56:46;2026-03-06 15:56:48
2026-03-06 15:58:02;UNICORN_WHITE_15W;1;NG_MISALIGNED;OK;NG_MISALIGNED;NG_MISALIGNED;ESQ=OK | DIR=NG_MISALIGNED | th_pres=0.60;0.9949;0.963;0.6000000000000001;1;True;sensor;5;0;5;0.0;2.342;2026-03-06 15:57:59;2026-03-06 15:58:02
2026-03-06 17:16:44;UNICORN_WHITE_15W;1;NG_MISALIGNED;OK;NG_MISALIGNED;NG_MISALIGNED;ESQ=OK | DIR=NG_MISALIGNED | th_pres=0.60;0.9819;0.9699;0.6000000000000001;1;True;button;1;0;1;0.0;3.267;2026-03-06 17:16:41;2026-03-06 17:16:44
2026-03-06 19:39:29;UNICORN_WHITE_15W;2;NG_MISALIGNED;OK;NG_MISALIGNED;NG_MISALIGNED;ESQ=OK | DIR=NG_MISALIGNED | th_pres=0.60;0.986;0.9751;0.6000000000000001;1;True;button;1;0;1;0.0;3.024;2026-03-06 19:39:26;2026-03-06 19:39:29
2026-03-06 19:40:39;UNICORN_WHITE_15W;2;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.993;0.8529;0.6000000000000001;1;True;button;2;1;1;50.0;2.187;2026-03-06 19:40:37;2026-03-06 19:40:39
2026-03-06 19:41:46;UNICORN_WHITE_15W;2;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.993;0.85;0.6000000000000001;1;True;button;3;2;1;66.67;2.559;2026-03-06 19:41:43;2026-03-06 19:41:46
2026-03-06 19:44:00;UNICORN_WHITE_15W;2;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.994;0.8643;0.6000000000000001;1;True;button;4;3;1;75.0;2.467;2026-03-06 19:43:58;2026-03-06 19:44:00
2026-03-06 19:45:42;UNICORN_WHITE_15W;2;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9946;0.8329;0.6000000000000001;1;True;button;5;4;1;80.0;2.579;2026-03-06 19:45:39;2026-03-06 19:45:42
2026-03-06 20:09:20;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9942;0.8207;0.6000000000000001;1;True;button;1;1;0;100.0;2.372;2026-03-06 20:09:18;2026-03-06 20:09:20
2026-03-06 20:11:29;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9957;0.7736;0.6000000000000001;1;True;button;2;2;0;100.0;1.824;2026-03-06 20:11:27;2026-03-06 20:11:29
2026-03-06 20:24:52;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9931;0.8478;0.6000000000000001;1;True;button;1;1;0;100.0;2.397;2026-03-06 20:24:49;2026-03-06 20:24:52
2026-03-06 20:55:29;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9954;0.8222;0.6000000000000001;1;True;button;1;1;0;100.0;3.772;2026-03-06 20:55:25;2026-03-06 20:55:29
2026-03-06 21:05:23;UNICORN_WHITE_15W;1;NG_MISALIGNED;OK;NG_MISALIGNED;NG_MISALIGNED;ESQ=OK | DIR=NG_MISALIGNED | th_pres=0.60;0.9938;0.8755;0.6000000000000001;1;True;button;1;0;1;0.0;3.198;2026-03-06 21:05:20;2026-03-06 21:05:23
2026-03-06 21:13:38;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9939;0.8551;0.6000000000000001;1;True;button;1;1;0;100.0;2.362;2026-03-06 21:13:35;2026-03-06 21:13:38
2026-03-06 21:37:39;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9959;0.8901;0.6000000000000001;1;True;button;1;1;0;100.0;2.869;2026-03-06 21:37:36;2026-03-06 21:37:39
2026-03-06 21:46:44;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9943;0.7802;0.6000000000000001;1;True;button;1;1;0;100.0;4.243;2026-03-06 21:46:40;2026-03-06 21:46:44
2026-03-06 21:46:52;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9951;0.8442;0.6000000000000001;1;True;button;2;2;0;100.0;2.397;2026-03-06 21:46:49;2026-03-06 21:46:52
